Seite,* / 0,u,"Ansetzung Person (Name, Vn; Zusätze)",Lebensdaten (Brümmer) (JJJJ-JJJJ) ,PND,Lebensdaten aus PND (DNB),andere Quellen,Anmerkungen
23,s.d.,,"Aar, Alexis; Pseud. für Rumpelt, Anselm",,"116000287;
186633904"
23,s.d.,,"Aarau, Friedrich; Pseud. für Augustin, Ferdinand Freiherr von",,143302957
23,*,u,"Abbot, Karoline L.; Pseud. ""Verfasser von Schild und Pfeil""",1839-,126774552,NO
23,0,,"Abeken, Bernhard; Pseud. Ernst Andolt",1826-1901,116001089; 101199147,1826-1901
23,0,,"Abel, Clementine geb. Hofmeister; Pseud. Clelie Betemann",1826-1905,"137537719;
180354078",1826-1905
23,*,,"Abel, Hans Karl",1876-,116001429,1876-1951
24,*,,"Abels, Ludwig",1867- ,116002263,1867-1937 
24,*,u,"Abraham-Rieve, Katharina; Pseud. M. Reinhold",1844-,179688553,NO,=) http://bit.ly/oTRO4a 
24,*,,"Abramczyk, Roland",1880-,151002053,NO
25,0,,"d'Abrest, Paul; eigentlich Kohn, Friedrich",1850-1893,11630832X; 138920079; 159119812,NO
25,0,,"Abt, Anton; Pseud. Walther von Münich",1841-1895,"15187882X;
171944569",1841-1895 
25,0,,"Abt, Hedwig",1856-,101220928
26,*,,"Achilles, Wilhelm",1862-,106331531
26,*,,"Achleitner, Arthur",1858-,1014122147; 116005327 ,1858-1927
27,*,,"Achleitner, Joseph",1872-,NO
28,0,,"Achleitner, Karl; Pseud. Karl Kellnarn",1859-,135643694,NO
28,*,,"Aeckerle, Helene",1875-,127497145
28,0,,"Ackermann, Ernst Wilhelm",1821-1846,152006265; 138348375 ,1821-1846
28,*,,"Adam, Ernst; Pseud. Ernst A. Dam",1879-,104527412,,1879-1919; http://de.wikipedia.org/wiki/Ernst_Adam_%28Schriftsteller%29; http://www.lwl.org/literaturkommission/alex/index.php?id=00000003&letter=A&layout=2&author_id=00000529 8 (dort Brümmer und weitere Quellen)
29,0,,"Adam, Otto",1864-,NO,,,"S: Die Hussiten (Schsp.), 1890 (Einziger Nachweis)"
29,0,,"Adami, Friedrich; Pseud. Paul Frohberg",1816-1893,116006927,1816-1893
29,s.d.,,"Adamus, Franz; Pseud. für Ferdinand Bronner",,"116007338;
174922299"
29,s.d.,,"Adeleide Marie; Pseud. für Adeleide Marie Iwersen
",,NO,,"http://www.zeno.org/Pataky-1898/A/Iwersen,%20Adelaide%20Marie"
29,s.d.,,"Adelbert, Karl; Pseud. für Adeline von Rumohr",,101224702; 116704764
29,*,,"Adelmann von Adelmannsfelden, Alfred Graf",1848-1887,"116007567;
116007451;
121864960",1848-1887
30,*,,"Adelmann, Margareta",1811-1887,NO,,Volltext: http://reader.digitale-sammlungen.de/de/fs1/object/display/bsb10104287_00001.html
31,s.d.,,"Adelmi, M.; Pseud. für Steinrück, Melanie",,101224206
31,*,,"Adelt, Leonhard",1881-,116007605,1881-1945
31,0,,"Adelt-Duc, Mina; Pseud. Aimée Duc",1869-,127655042,1869-,"Wettstein-Adelt, Minna [Früherer Name] (LCAuth)"
31,0,,"Aderholdt, August Eduard",1828-1890,15748484X,NO,"http://ora-web.swkk.de/digimo_online/digimo.Reg1?vc1=Aderholdt,%20August; http://books.google.com/books?id=igcPAAAAIAAJ; http://bit.ly/p1MQwU; "
31,*,,"Adler, Friedrich",1857-,116008040,1857-1938
32,*,,"Adler, Helene",1849-,11646853X,1849-1922
32,0,,"Adler, Leopold",1850-,11600827X,1850-1919
32,0,,"Adler, Max Albin; Pseud. Max Relda",1867-,NO,,"Relda, Max (d.i. Max Albin Adler): Aus dem Reich des Storches. Ein Skizzenbuch. 1.-5.Tsd. Schmidt, Döbeln um 1900. Mit zahlr. Illustrationen."
33,*,,"Adler, Moritz",1831-,116008342,1831-1907
33,*,,"Adlersfeld-Ballestrem, Eufemia von",1854-,116008512,1854-1941
.,s.d.,u,"Adliw, O.; Pseud. für Wilda, Oskar",,117379662
34,s.d.,u,"Adolar; Pseud. für Vogtherr, Johann Albrecht",,117468517
34,s.d.,,"Adolf, Karl; Pseud. für Selke, Karl Adolf",,142484415
34,s.d.,,"Adolf, L.; Pseud. für Lasson, Adolf",,11600455X
34,0,,"Adolphi, Alexis Heinrich Karl",1815-1874,101251262,NO,http://www.utlib.ee/ekollekt/eeva/index.php?lang=de&do=autor&aid=391 (Porträt z.B. http://www.utlib.ee/ekollekt/eeva/index.php?lang=de&do=tekst_detail&eid=38951&tid=3099); Tunnel-Mitglied Alexis Adolphi – Musaeus; 
35,s.d.,,"Adolphi, A. von; Pseud. für Plönnis, Adolf",,"126306753;
174143907;
101151985"
35,s.d.,,"Ador, Paul; Pseud. für Heumann, Karl",,116782595
35,s.d.,,"Afrikanus; Pseud. für Ledochowska, Gräfin Marie Therese von",,118570773; 157897516; 157742563,,evtl. http://d-nb.info/576354090; 
35,s.d.,,"Aga, Gottfried; Pseud. für Stricker, Karl",,117318388; 101472463
35,0,,"Aegidi, Ludwig Karl James",1825-1901,116009047,1825-1901
35,0,,"Agnes (Pauline Luise Agnes), Fürstin Reuß j.L.; Pseud. Angelika Hohenstein",1835-1886,101876240X,1835-1886 
36,0,,"Ah, Joseph Ignaz von; Pseud. Baldegg, Hartmann von",1834-1896,116270500,1834-1896
36,*,,"Ahlborn, Luise; Pseud. Haidheim, Luise",1834-,116009764
37,0,,"Ahlfeld, Johann Friedrich",1810-1884,118644076,1810-1884
37,0,,"Ahner, Alfred",1861-,116271590; 127415890; 160540550,NO
37,*,,"Ahrens, Anna; geb. Seemann; Pseud. Pilot, Anna",1865-,138353360,1865-
38,*,,"Ahrens, Jürgen Friedrich",1834-,116272252,1834-1914
38,0,,"Ahrens, Wilhelm A.",NO,NO,NO
38,*,,"Aichelburg, Eugen Graf",1862-,143835416,1862-1902
39,*,,"Akermann-Haßlacher, Bertha",1840-,155409921,1840-1904
39,*,,"Akunian, Ilse; geb. Levien; Pseud. Ilse Frapan, Ilse Frapan-Akunian",1852-1908,11600987X; 160145120,1849-1908,http://www.deutschestextarchiv.de/frapan/bittersuess/1891/
40,*,u,"Albers, Paul; Pseud. Alberti, Paul",1852-,116275766,1852- 
40,*,,"Albert, Adam",1862-,116275812,1862- 
41,s.d.,,"Albert, Anni; Pseud. für Kistner, Anna",,101154283
41,*,,"Albert, Emely; Pseud. Berthal, Hans",1866-,116275944,1866-,"PND-Quelle (Lebensdaten, Pseud.): Brümmer, aber auch spätere Publikationen als Brümmer"
41,0,,"Albert, Ernst",1860-,116275979,1859-1936,"selber Geburtstag wie der Ernst Albert in Brümmer: http://de.wikipedia.org/wiki/Ernst_Albert (1859!-1936), dieser war auch am Hoftheater in Altenburg; allerdings steht bei Brümmer nichts von Thüringen (Geburtsort), Lübeck, Biologie (Entemologie), ..."
41,0,,"Albert, Heinrich Wilhelm",1808-1831,NO
42,s.d.,,"Albert, Karl; Pseud. für Groch, Friedrich",1827-,NO?
42,s.d.,,"Albert, M.; Pseud. für Deutschmann, Marie",1841-,NO?
42,*,,"Albert, Michael",1836-1893,117760633,1836-1893
42,s.d.,,"Albert, Stanislaus; Pseud. für Stanilaus Stephan Albert Graf Grabowski",,116806044; 128335718(?)
42,*,,"Alberti, Eduard Christian Scharlau",1827-1898,116276533
43,s.d.,,"Alberti, Konrad; Pseud. für Sittenfeld, Konrad",,116009926
43,0,,"Alberti, Konrad",1845-,121398862,1845-
43,0,,"Alberti, Leopold David Scharlau",1816-1892,116278935,1816-1892
43,s.d.,,"Alberti, Paul; Pseud. für Albers, Paul",,116275766
43,*,,"Alberti, Sophie; Pseud. Verena, Sophie",1826-1892,116279028,1826-1892
44,s.d.,,"Albing, Ansgar; Pseud. für de Mathies, Paul",1868-,12658432X; 127706119; 131017101,NO
44,0,,"Alboth, Johannes",1861-,NO
44,*,,"Albrecht, Engelbert",1836-,116279486,1836-1898
44,*,,"Albrecht, Friedrich; Pseud. Siegmund, Friedrich",1818-1890,116279567,1818-1890
45,*,,"Albrecht, Karl Aug. Gustav",1865-,117760757,,PND-Quelle: Brümmer
45,*,,"Albrecht, Anton Hermann; Pseud. Hermann, Anton",1835-1906,116279435,1835-1906
46,0,,"Albrecht, Hermine; geb. Rau",1874-,NO
46,0,,"Albrecht(-Frainer), Karl",1845-,NO,,http://portal.suedmaehren.at/wiki/index.php/Karl_Albrecht (--> 1845-1920); 
46,0,u,"Albrecht, Maria; Pseud. Maria Hellmuth",1850-,125892462,NO
47,0,,"Albrecht, C. M. Paul",1851-1894,116284129,1851-1894,PND-Quelle: Brümmer
47,s.d.,,"Albus, Hans; Pseud. für Harnisch, Adalbert",,116483636
47,0,,"Alers, Wilhelm Ludwig",1802-1869,NO
47,0,,"Alexander Graf von Württemberg, Christian Friedrich",1801-1844,10126304X,1801-1844
47,s.d.,,"Alexander, Ferdinand; Pseud. für Trömner, Richard",1851-,NO
47,s.d.,,"Alexander, Gottfried; Pseud. für Kottwitz von Kortschak, Gottfr. Alex. Viktor Edler von",1857-,17367206X,,http://www.google.com/search?hl=de&tbo=p&tbm=bks&q=inauthor:%22Gottfried+Alexander+Viktor+Kottwitz+Edler+von+Kortschak%22
47,s.d.,,"Alexander, Konstantin; Pseud. für Müller, Walter",1875-,NO
47,s.d.,,"Alexander, Paul; Pseud. für Kleimann, Paul",,116210826
47,s.d.,,"Alexander, Robert; Pseud. für Roberts, Alexander von
",,116576332; 101212798
47,s.d.,,"Alexandra; Pseud. für Sermage, Sanda Gräfin",1863-,NO
47,0,,"Alexandra Amalia, Prinzessin v. Bayern",1826-1875,101046588,1826-1875
47,s.d.,,"Alfret, Julius; Pseud. für Lebret, Julius Karl",,116288965
48,*,,"Algardi, Friedrich; Pseud. für Gustav Wacht",1841-,"183627172;
180168452;
117085839",NO
48,*,,"Algenstaedt, Luise",1861-,117760838,1861-,"1861-1936
http://de.wikipedia.org/wiki/Luise_Algenstaedt"
48,s.d.,,"Alice, Tante; Pseud. für Mathilde von Boettcher",,116226099
48,s.d.,,"Allan, George; Pseud. für Mite Kremnitz",,11856661X
48,0,,"Allenspach, Joseph Urban",1864-,127421319,NO,,andere Namensschreibweise: auch Josef
48,0,,"Allesch, Elly; geb. Reuß; Pseud. E. Relly",1853-,117761249,NO,"1853-1944
http://de.wikipedia.org/wiki/Elly_Allesch"
49,*,,"Allihn, Max; Pseud. Fritz Anders",1841-1910,117761257,1841-1910
49,*,,"Allmendinger, Karl; Pseud. Felix Nabor",1863-,117208159,1863-1946 
49,0,,"Allmers, Hermann",1821-1902,118502107,1821-1902
50,0,,"Allram, Joseph",1860-,13974195X,1860-1941 
50,s.d.,,"Allweg, Traugott; Pseud. für Jakob Heipp",,117761370; 127421416
50,*,,"Almar Dombrowsky, Therese",1839-1891,11776132X,1839-1891,PND-Quelle: Brümmer
50,s.d.,,"Almasy, Wilhelmine Gräfin von; s. Wickenburg-Almasy",,117337501
50,s.d.,,"Almers, Erna; Pseud. für Brauer, Emma",,117761354
50,s.d.,,"Almwart, Ernst; Pseud. für Rauscher, Ernst",,116366478
50,s.d.,,"Aloys der Taunide; Pseud. für Henninger, Aloys",,11671672X; 108973034
50,0,,"Alpenburg, Johann Nepomuk Ritter von",1806-1873,10788464X,1806-1873
51,s.d.,,"Alper, J. J.; Pseud. für Zipper, Albert",,117005894; 101254709
51,0,,"Alpers, Wilhelm",1851-,NO,,http://books.google.com/books?id=N8cOAAAAYAAJ; http://www.nausa.uni-oldenburg.de/pionier/j08/h10/020.html; 
51,s.d.,,"Alsaticus; Pseud. für Schneegans, August",,116819227
51,*,,"Alt, Alarich von (= unaufgelöstes Pseud.)",1832-1902,NO
52,0,,"Alt, Jakob",1873-,123925460(?)
52,0,,"Alt, Theodor",1858-,116293136,1858-1935,Kürschner Gelehrte (1935)
52,s.d.,,"Altburg, J.; Pseud. für Altschul, Ignaz",,117761303,,Porträt in Kalliope: http://www.kalliope-portal.de/cgi-bin/aDISCGI/w3_p/lib/adis.jpg?ADISDB=MM&ADISOI=00020043
52,s.d.,u,"Alt-Damerow, Hermann von; Pseud. für Schlichting, Hermann",,117327298
52,0,,"Alten, Hedwig von",1847-,116293403,1847-1922
52,s.d.,,"Altena, Karl Ernst; Pseud. für Rzesacz, Ernst",,116299517
52,0,,"Altenberg, Peter; wirkl. Name Engländer, Richard",1859-,118502255; 135202078; 310892074,1859-1919
