Seite,* / 0,u,k,"Ansetzung Person (Name, Vn; Zusätze)",Lebensdaten (Brümmer) (JJJJ-JJJJ) ,PND,Lebensdaten aus PND (DNB),andere Quellen,Anmerkungen
134,s.d.,,,"Bätzer, Fink; Pseud. für Alois Kosler",,"111982499;
155075616"
134,0,u,,"Baudevin, Lene; geb. Haase",NO,12625513X,NO
134,*,,,"Baudis, H. W.",1879-,159020425,NO
134,*,,,"Baudissin, Annie Gräfin",1868-,116083263,1868-1915 
135,s.d.,,,"Baudo, Heinz; Pseud. für Walter Heinrich Meyer",,NO
135,,,k,"Bauer, Ludwig Cölestin",1832-1910
135,*,,,"Baum, Ernst Fritz",1887-,118070584,1887-
136,*,,,"Baumgarten, Bruno",1876-1910,"101258321;
118068601",1876-1910 
136,,,k,"Baumgartner, Alexander",1841-1910
136,*,,,"Baute, Johannes",1848-,101260423,NO
136,*,,,"Bautz, Rudolf",1857-,"108403688;
117767336",1857-
137,,,k,"Beck, Karl",1856-1911
137,s.d.,,,"Beeg, Maria; siehe Marie Ille",,"126491216;
116107324;
157578755"
137,*,,,"Beelitz, Ilse; Pseud. Ilse Berka",NO,116134852,1870-
137,,,k,"Beheim-Schwarzbach, Max",1839-1910
137,,,k,"Behrend, Ernst",1851-1912
138,,,k,"Behrens, Berta",1850-1912
138,,,k,"Behrens, Hugo",1820-1910
138,*,,,"Behrens, Karl Erich",1885-,"11810179X;
180352008",1885- 
138,,,k,"Below, Ernst",1845-1910
138,s.d.,,,"Bendemann, Margarete; siehe Margarete Susman",,"118620096;
187164002"
138,,,k,"Bender, Johannes",1865-1910
138,*,,,"Bendler, Ludwig",1855-,"116118482;
180317202",1855-
139,*,,,"Bensen, Rudolf",1841-,"101259670;
116122277",1841-1921 
139,*,,,"Benthien, Paul Johannes; Pseud. Bruno Salmer",1855-,"116122986;
101260490",1855-
139,*,,,"Bercht, Ottilie",NO,116125063,1860- 
139,*,,,"Bergell, Fritz",1845-,118169017,1845-
140,,,k,"Berger, Alfred von",1853-1912
140,*,,,"Berger, Eugen",1868-,118170619,1868- 
140,*,,,"Berger, Gisela Maria Johanna von",1878-,"130100927;
107960907;
126038813;
126038821",1878-1961 
141,s.d.,u,,"Berger, Hedwig; Pseud. für Therese Herrmann",,126285438
141,*,,,"Bergervoort, Bernhard Maria",1866-,"137352972;
178324361",1866- 
141,,,k,"Bergler, Hans",1859-1912
141,s.d.,,,"Berka-Beelitz, Ilse, Pseud. für Ilse Beelitz",,116134852
141,*,,,"Berndt, Konrad",1872-,126190909,NO
142,s.d.,,,"Berns, Kurt; Pseud. für Kurt Matull",,"10894395X;
127478574"
142,,,k,"Bertels, Kurt",1877-1910
142,,,k,"Berthold, Karl",1835-1884
142,*,,,"Bettauer, Fritz Ernst; Pseud. Fritz Ernst",1887-,"116155728;
18035471X",1887-1952 
142,*,,,"Bettelheim, Helene",1857-,"116155809;
160574919",1857-1946 
143,*,,,"Biberich, Gustav",1875-,NO
143,,,k,"Biel, Anna Maria",1861-1907
144,,,k,"Bierbaum, Otto Julius",1865-1910
144,*,,,"Bilecki, Elli",1888-,"180364952,
126202087",NO
144,*,,,"Biller, Karl",1865-,NO
144,,,k,"Billing, Albert",1858-1910
144,0,,,"Bischoff, Karl",1878-,NO
145,,,k,"Blangy-Lebzellern, Seraphine von",1842-1912
145,*,,,"Blaeske, Johann Friedrich Ernst; Pseud. Johann Friedrich Ernst",1864-,180373978,NO
145,*,,,"Blath, Ludwig",1845-,154923702,NO
146,*,,,"Blum-(Erhard), Anna",1867-,"116206500;
179773259;
152347917",1867-1947 
147,,,k,"Böckler, Otto; Pseud. Otto Heinrich Johannsen",1867-
148,0,,,"Bode, Wilhelm F.",1862-,117608866,1862-1922 
148,*,,,"Böhlen, P. Hippolytus",1878-,"127440941;
174934742",1878-1950 
149,0,,,"Bohm, Frida",1880-,NO,,http://www.literaturport.de/index.php?id=26&user_autorenlexikonfrontend_pi1[al_aid]=2529&user_autorenlexikonfrontend_pi1[al_opt]=1&cHash=5030166e5ff99e364bfc6d9465c31066
149,0,,,"Böhmken, Hermann",1838-1911,10221137X,NO
149,*,,,"Böhnert, Agnes",1870-,"126214832;
183768043",NO
150,,,k,"Böhnke, Hermann",1842-1909
150,*,,,"Bonde, Sophus; Pseud. unaufgelöst",1868-,101216378,NO
151,0,,,"Borée, Albert",1864-1910,"116248548;
180466968",1864-1910 
151,*,,,"Borkowsky, Ernst",1860-,"10166172X;
174059957",1860-1947 
151,,,k,"Bormann, Edwin",1851-1912
151,*,,,"Borngräber, Gertrud Emily; geb. von Schlieben; Pseud. Gerda von Robertus, Gerda von Schlieben-Borngräber",1873-,117327735,1873- 
152,*,,,"Borniger, Johanna Mathilde",1873-,137931964,1873-1934 
152,0,,,"Boesch, Karl",1880-,"157576027;
116225300;
108971015",NO
152,0,u,,"Bösking, Heinrich; Pseud. Johann Michael Ranke",1865-,101150490,NO
152,,,k,"Boethke, Karl",1830-1912
153,*,,,"Böttcher, Adele; Pseud. Erich Friesen",1864-,"101212534;
116819502;
182705544",1861-
153,,,k,"Böttcher, Johann Karl",1852-1909
153,*,,,"Böttcher, Max Karl",1881-,"116226102;
157656357",NO
154,,,k,"Böttcher, Viktor",1834-1905
154,*,,,"Brand, Karl",1871-,"119027976;
",1871-
155,,,k,"Brandis-Zelion, Emma von",1840-1909
155,,,k,"Brandrup, Marie",1849-1907
155,,,k,"Brandt, Adolf",1851-1910
155,0,,,"Braun, Lily; geb. Gizycki",1865-,"11867353X;
1014783933;
182957047;
181231158;
157780597;
183331265",1865-1916 
156,*,,,"Braun, Reinhold",1879-,116422661,1879-1959 
156,0,,,"Braunfels, Ludwig",1810-1885,"186412215;
116424907",1810-1885 
157,s.d.,,,"Bredow, Heinrich; Pseud. für Ludwig Müller",,"180486047;
116469412"
157,*,,,"Brehm, Helene",1862-,116469889,NO
157,*,,,"Breinersdorf, Karl",1861-,126232008,NO,,andere Namensschreibweise (dnb): Carl
158,*,,,"Bresser, Joseph",1882-,"126441340;
180489453",NO
158,,,k,"Brieger, Adolf",1832-1912
158,*,,,"Brinkmann, Ludwig",1880-,105326992,NO
158,*,,,"Britting, Walter",1885-,116523352,NO
159,*,,,"Brons, jr. Bernhard",1831-1911,"101260164;
126235465;
11671378X",NO
159,*,,,"Bruch, Margarete",1882-,"101261268;
116724897",1882-1963 
160,,,k,"Bruck, Felix",1843-1911
160,s.d.,,,"Buch, Margarete von; Pseud. für Margarete von Bucholtz",,184656257
160,*,,,"Bucher, Theodor; Pseud. Zyböri",1868-,"134155939;
180515306",1868-1935 
160,*,,,"Bückmann, Ludwig",1858-,"175089701;
117054674",1858-1941 
161,*,,,"Bulat-(Königsklee), Irma",1876-,160593948,NO
161,,,k,"Bulla, Konstantin",1854-1908
162,,,k,"Burckhard, Max",1854-1912
162,s.d.,,,"Burg, Paul; Pseud. für Paul Schaumburg",,"127407642;
114529086;
173264271;
125837763;
185794955"
162,,,k,"Burggraf, Julius",1853-1912
162,,,k,"Burghaller, Rudolf; Pseud. für Willi Aßmann",1872-
162,*,,,"Burkhard, Lie; eig. Amélie",1866-,132841983,NO,,andere Namensschreibweise (dnb): Burkard
162,*,,,"Burkhardt, Robert",1874-,10172067X,NO
162,*,,,"Busch, Willi",1888-,NO
163,0,,,"Buschmann, Paula; geb. Dahm",1868-,"127667482;
174478437;
189466383;
180653296 ",NO
163,*,,,"Büttiker, Klara",1886-,17907105X,NO,,andere Namensschreibweise (dnb): Clara
163,*,,,"Buzello, Justus",1859-,12766999X,NO
164,*,,,"Byk, Edgar",1883-,"130124834;
131197096",1883-
164,*,,,"Capelle, Erich",1871-,NO
165,0,,,"Christomanos, Konstantin",1868-1911,119098067,1867-1911 
165,,,k,"Clasen-Schmid, Mathilde",1834-1911
165,s.d.,u,,"Claudius, Gerhard; Pseud. für A. G. C. Jacobsen",,133214990
165,,,k,"Clausen, Ernst",1861-1912
166,*,,,"Colerus von Geldern, Richard; Pseud. Richard Geldern",1872-,"181220032;
126217939",NO
166,*,,,"Cords, Lily; Pseud. L. C. Funke",1890-,"117418439;
18276768X",1890-1980 
166,0,,,"Cornel, Paul",1846-1899,"1012181529;
116673273",1846-1899 
167,s.d.,,,"Cornelius, Heinrich; Pseud. für Heinrich Cornelius Houben",,"101473206;
11701382X"
167,,,k,"Corony, Blanda",1841-1911
167,,,k,"Coester, Berta",1849-1908
167,*,,,"Courths-Mahler, Hedwig",1867-,"118522469;
186113269",1867-1950 
167,,,k,"Cramer, Friedrich Wilhelm",1841-1909
167,*,,,"de Crignis, Anna Maria Theresia Mathilde; Pseud. A. Mentelberg",1877-,"128337540;
186699719;
180635662;
159073448",1877-1947 
168,*,,,"Csmarich, Rudolf; Pseud. Andreas Thom",1884-,"183151356;
183151348;
117343722",1884-1943 
168,s.d.,,,"Dahm, Paula; Pseud. für Paula Buschmann",,"127667482;
174478437;
189466383;
180653296 "
168,*,,,"Dahms, Paul",1888-,136405797,1888-1938 
168,,,k,"Dahn, Felix",1834-1912
168,*,,,"Daehne, Paul",1872-,101307314,NO
169,s.d.,,,"Damascenus, Paulus; Pseud. für Albert Zacher",,"116947942;
101886004"
169,0,,,"Dalmer, Karl",1811-1876,"117723479;
180711571",1811-1876 
169,s.d.,u,,"Damian, Fr.; Pseud. für Max Enger",,180712993
169,*,,,"Dembitzer, Salomon",1888-,126187657,NO
